,0,1
5432,20.48,36.16
5433,43.01,48.92
5434,29.51,42.4
5435,23.89,65.33
5436,43.07,61.84
5437,26.62,53.12
5438,12.59,31.43
5439,26.71,54.89
5440,14.01,51.86
5441,14.29,61.04
5442,28.37,40.75
5443,17.54,29.27
5444,16.9,47.92
5445,36.54,31.42
5446,15.64,55.04
5447,36.07,59.67
5448,13.52,31.32
5449,32.5,46.68
5450,19.06,45.84
5451,15.86,30.34
5452,39.45,82.35
5453,30.98,47.08
5454,19.09,62.0
5455,10.68,52.49
5456,21.82,44.37
5457,45.13,51.47
5458,24.64,53.06
5459,27.78,13.7
5460,34.2,68.54
5461,25.44,42.84
5462,28.52,52.15
5463,31.2,41.27
5464,21.82,54.1
5465,1.49,37.02
5466,24.68,53.75
5467,6.48,41.07
5468,28.7,45.69
5469,14.43,42.76
5470,38.44,88.72
5471,17.96,50.53
5472,27.24,54.37
5473,30.2,60.6
5474,31.16,47.44
5475,52.68,23.33
5476,38.88,29.47
5477,33.25,64.58
5478,42.91,21.05
5479,18.2,50.26
5480,20.22,58.29
5481,23.35,46.22
5482,22.57,68.9
5483,33.61,24.56
5484,4.93,39.61
5485,37.56,52.89
5486,21.63,39.03
5487,24.92,37.73
5488,16.34,63.31
5489,16.28,64.33
5490,34.38,39.55
5491,21.2,41.99
5492,13.77,21.81
5493,16.69,36.68
5494,30.48,31.74
5495,11.34,39.31
5496,27.73,68.14
5497,29.96,42.96
5498,20.82,16.31
5499,31.94,39.82
5500,18.01,31.54
5501,38.57,39.54
5502,24.06,57.9
5503,38.24,55.22
5504,21.93,47.62
5505,29.6,39.24
5506,43.38,37.49
5507,10.11,48.6
5508,37.26,43.75
5509,12.79,45.7
5510,5.39,19.55
5511,35.44,55.87
5512,23.05,31.58
5513,20.65,39.37
5514,26.43,55.03
5515,46.17,40.54
5516,31.84,43.23
5517,12.23,50.41
5518,11.88,46.21
5519,14.17,23.99
5520,40.49,64.49
5521,16.83,34.37
5522,19.73,35.9
5523,26.72,5.68
5524,26.7,44.47
5525,31.97,56.0
5526,23.03,61.11
5527,24.75,40.8
5528,23.5,29.95
5529,13.76,27.13
5530,7.44,26.5
5531,44.97,72.67
5532,27.13,50.94
5533,22.66,64.2
5534,45.14,66.55
5535,27.51,50.19
5536,33.44,52.11
5537,27.81,51.13
5538,41.23,45.43
5539,29.15,42.52
5540,27.18,64.39
5541,30.48,62.22
5542,36.17,27.43
5543,15.54,60.2
5544,26.99,55.97
5545,20.19,33.66
5546,47.79,42.36
5547,35.08,76.66
5548,14.45,49.05
5549,41.9,28.81
5550,15.84,23.12
5551,34.41,69.42
5552,18.73,64.44
5553,51.1,50.62
5554,28.75,54.67
5555,33.79,37.49
5556,18.54,40.98
5557,37.46,55.63
5558,9.54,62.55
5559,26.73,43.95
5560,22.58,37.11
5561,27.0,45.47
5562,21.74,63.0
5563,28.55,39.86
5564,41.42,49.35
5565,10.1,38.88
5566,23.68,51.17
5567,22.29,52.33
5568,18.41,23.49
5569,33.92,68.23
5570,9.7,37.91
5571,29.14,57.39
5572,23.64,39.7
5573,20.02,57.71
5574,23.33,45.05
5575,32.29,50.81
5576,19.68,38.57
5577,31.4,38.62
5578,20.3,51.01
5579,15.11,28.61
5580,47.93,54.18
5581,28.84,15.48
5582,38.92,50.35
5583,14.99,60.03
5584,50.62,49.31
5585,14.29,33.82
5586,10.2,49.48
5587,33.64,36.13
5588,29.66,46.95
5589,30.65,70.24
5590,31.05,22.61
5591,35.86,60.04
5592,43.09,62.84
5593,32.46,54.17
5594,34.1,49.46
5595,13.33,44.23
5596,29.65,33.47
5597,33.94,40.05
5598,29.03,27.63
5599,20.3,56.45
5600,24.87,62.3
5601,20.93,40.53
5602,26.27,42.5
5603,46.24,32.49
5604,37.34,64.25
5605,22.82,36.77
5606,46.43,49.98
5607,23.91,58.57
5608,7.93,52.28
5609,24.3,60.84
5610,25.77,48.99
5611,18.95,40.49
5612,16.65,51.34
5613,26.64,63.67
5614,28.5,43.3
5615,39.71,66.44
5616,6.42,55.02
5617,25.81,43.04
5618,43.23,51.32
5619,28.28,46.49
5620,5.13,49.28
5621,15.99,39.64
5622,23.92,67.63
5623,22.0,49.3
5624,36.47,48.61
5625,24.27,35.09
5626,8.13,37.82
5627,19.27,9.82
5628,44.23,46.91
5629,24.59,49.83
5630,16.98,26.32
5631,8.53,43.18
5632,22.42,72.97
5633,20.58,61.4
5634,284.75,38.1
5635,288.52,21.96
5636,281.19,17.77
5637,269.69,20.03
5638,273.94,26.43
5639,264.12,12.5
5640,263.59,3.79
5641,264.22,4.06
5642,282.37,39.71
5643,283.66,27.31
5644,268.95,15.07
5645,276.95,25.64
5646,264.34,0.03
5647,286.5,37.29
5648,252.73,21.67
5649,283.31,9.03
5650,253.97,11.56
5651,269.35,21.89
5652,260.69,26.17
5653,268.7,23.97
5654,260.94,7.37
5655,264.05,11.0
5656,241.12,9.6
5657,264.87,7.54
5658,265.92,9.89
5659,288.66,33.77
5660,283.05,32.75
5661,259.94,2.65
5662,265.04,11.08
5663,271.26,20.03
5664,261.87,25.13
5665,257.03,9.0
5666,279.04,23.43
5667,263.16,9.81
5668,273.29,27.93
5669,267.91,6.69
5670,256.04,0.62
5671,269.95,8.14
5672,260.89,6.64
5673,258.55,12.49
5674,270.5,13.99
5675,259.54,13.67
5676,258.61,7.95
5677,277.47,19.66
5678,275.97,17.48
5679,270.13,22.31
5680,281.16,23.64
5681,289.6,35.29
5682,260.95,19.4
5683,260.75,5.77
5684,278.18,15.55
5685,273.49,15.16
5686,280.54,18.22
5687,271.28,22.57
5688,274.6,11.43
5689,262.89,21.7
5690,266.86,15.91
5691,278.05,23.63
5692,249.51,14.26
5693,285.75,14.4
5694,263.61,27.18
5695,274.43,24.05
5696,276.07,23.8
5697,283.34,19.82
5698,254.61,17.16
5699,267.48,14.45
5700,248.67,22.26
5701,279.96,22.14
5702,284.62,20.71
5703,265.12,4.78
5704,288.78,45.04
5705,266.87,22.18
5706,265.88,18.96
5707,257.08,6.78
5708,254.66,18.44
5709,271.41,18.79
5710,273.18,30.06
5711,245.38,8.44
5712,264.51,25.86
5713,277.81,27.17
5714,271.31,33.78
5715,253.09,7.1
5716,268.65,13.72
5717,275.17,20.45
5718,274.45,15.78
5719,268.58,9.03
5720,281.04,25.51
5721,272.43,11.5
5722,283.63,23.29
5723,269.96,27.97
5724,256.4,12.97
5725,257.97,4.94
5726,280.32,20.33
5727,263.55,16.34
5728,286.92,19.41
5729,272.79,29.77
5730,280.57,18.88
5731,261.58,11.6
5732,283.07,42.76
5733,274.29,19.5
5734,262.09,6.39
5735,283.13,32.25
5736,271.57,14.6
5737,265.97,16.81
5738,261.12,7.82
5739,260.98,3.38
5740,262.67,9.83
5741,265.87,26.79
5742,276.33,18.41
5743,270.6,24.61
5744,273.71,26.13
5745,264.27,14.37
5746,289.84,23.45
5747,260.04,16.84
5748,261.41,20.24
5749,261.83,18.33
5750,266.4,19.23
5751,287.96,27.11
5752,270.67,13.15
5753,250.76,18.45
5754,267.19,19.69
5755,268.3,15.88
5756,274.32,25.07
5757,285.59,27.82
5758,259.33,8.4
5759,254.87,9.53
5760,248.99,3.32
5761,262.71,13.1
5762,284.86,27.85
5763,276.45,19.77
5764,262.12,24.95
5765,273.2,19.72
5766,262.36,14.78
5767,278.96,30.97
5768,275.58,24.88
5769,250.74,5.38
5770,250.34,5.51
5771,248.95,14.4
5772,254.26,14.04
5773,280.57,16.71
5774,271.49,11.75
5775,262.87,15.65
5776,260.22,4.47
5777,256.27,19.94
5778,274.59,6.66
5779,285.06,36.15
5780,251.09,8.78
5781,273.32,16.88
5782,283.14,38.58
5783,265.07,22.02
5784,263.17,4.4
5785,280.29,31.95
5786,251.52,2.02
5787,274.16,4.98
5788,278.04,12.58
5789,286.64,36.55
5790,257.54,11.78
5791,279.57,8.45
5792,260.71,6.72
5793,276.76,18.79
5794,259.95,12.21
5795,266.15,25.19
5796,256.92,22.73
5797,272.37,11.01
5798,278.27,21.37
5799,258.15,11.48
5800,255.15,6.95
5801,265.71,2.96
5802,266.63,13.16
5803,286.64,20.9
5804,257.52,3.93
5805,261.23,19.69
5806,269.52,14.51
5807,284.6,10.78
5808,273.88,12.5
5809,282.23,37.95
5810,284.13,22.33
5811,271.28,26.5
5812,266.66,21.11
5813,275.98,14.53
5814,260.07,27.97
5815,281.15,23.9
5816,273.67,16.82
5817,270.8,21.54
5818,279.41,24.26
5819,270.75,10.3
5820,265.85,14.95
5821,257.34,14.48
5822,253.47,19.62
5823,272.5,26.75
5824,254.92,9.84
5825,274.41,26.36
5826,273.84,9.0
5827,267.18,12.55
5828,269.91,15.49
5829,263.47,14.81
5830,272.9,23.17
5831,273.41,2.52
5832,262.3,13.08
5833,274.14,30.35
5834,270.06,31.06
5835,268.81,19.93
5836,265.99,18.71
5837,282.45,29.53
5838,275.13,20.22
5839,277.7,28.55
5840,268.54,2.07
5841,277.43,37.03
5842,265.86,10.45
5843,287.77,23.97
5844,249.39,4.33
5845,262.83,5.44
5846,258.56,17.37
5847,277.72,25.83
5848,285.13,29.21
5849,269.55,12.32
5850,270.74,4.4
5851,289.3,29.21
5852,241.93,27.26
5853,268.89,12.48
5854,281.22,37.51
5855,275.83,35.43
5856,264.33,17.62
5857,275.26,8.02
5858,277.12,26.94
5859,276.36,1.16
5860,254.36,5.63
5861,279.59,29.7
5862,273.82,14.53
5863,250.85,13.41
5864,286.29,24.42
5865,276.35,14.16
5866,252.13,7.11
5867,277.88,17.66
5868,275.3,15.12
5869,282.0,18.09
5870,260.61,6.32
5871,279.91,34.35
5872,264.34,15.41
5873,266.01,13.62
5874,275.29,15.47
5875,271.56,11.43
5876,268.57,4.62
5877,258.43,14.57
5878,275.45,22.9
5879,265.91,6.62
5880,274.22,26.26
5881,275.2,24.8
5882,263.87,18.85
5883,261.22,2.54
5884,265.24,9.45
5885,275.38,5.3
5886,271.96,18.01
5887,259.22,11.24
5888,267.34,18.18
5889,269.62,3.69
5890,268.92,9.73
5891,284.74,24.25
5892,259.11,12.34
5893,240.37,7.31
5894,234.76,5.29
5895,270.77,19.25
5896,274.52,17.28
5897,254.57,5.16
5898,263.19,13.83
5899,247.75,7.33
5900,270.15,8.84
5901,275.37,5.6
5902,254.89,8.23
5903,273.28,33.33
5904,279.22,32.68
5905,259.75,7.19
5906,269.55,4.45
5907,281.38,19.23
5908,276.31,18.12
5909,273.91,15.86
5910,273.2,27.18
5911,268.08,12.53
5912,254.01,21.46
5913,277.47,29.22
5914,259.55,14.38
5915,248.33,22.31
5916,255.53,6.69
5917,253.56,4.43
5918,273.91,32.26
5919,265.96,16.9
5920,270.18,27.32
5921,277.19,28.67
5922,270.66,27.32
5923,284.59,15.47
5924,255.08,13.35
5925,270.96,11.52
5926,253.57,0.38
5927,272.17,13.68
5928,287.24,11.59
5929,284.07,30.62
5930,274.25,10.3
5931,263.7,15.45
5932,250.69,18.19
5933,266.44,2.38
5934,240.59,3.29
5935,280.24,15.54
5936,289.1,14.47
5937,270.55,3.86
5938,266.6,38.65
5939,263.04,13.75
5940,267.98,14.93
5941,262.55,28.3
5942,289.02,50.73
5943,282.63,40.17
5944,271.23,5.9
5945,251.99,20.44
5946,251.04,9.03
5947,273.88,7.03
5948,272.62,4.62
5949,269.84,13.35
5950,261.73,24.42
5951,277.28,35.08
5952,251.69,1.23
5953,248.29,5.86
5954,257.33,18.44
5955,257.49,7.51
5956,274.63,25.68
5957,251.71,19.37
5958,283.15,12.11
5959,255.68,0.87
5960,284.82,16.89
5961,249.97,4.58
5962,259.81,7.35
5963,284.8,32.58
5964,265.21,25.12
5965,269.91,0.2
5966,280.6,17.68
5967,271.26,7.29
5968,263.99,10.3
5969,281.97,24.86
5970,265.45,17.64
5971,289.36,21.12
5972,253.48,5.65
5973,280.09,23.84
5974,243.82,9.44
5975,239.16,5.79
5976,273.88,38.59
5977,274.85,15.93
5978,267.16,16.99
5979,267.79,6.36
5980,263.19,17.54
5981,272.77,24.53
5982,284.99,24.78
5983,260.38,8.11
5984,282.51,26.63
5985,256.23,2.77
5986,282.53,9.73
5987,282.83,52.05
5988,276.82,29.93
5989,280.29,27.41
5990,273.22,3.31
5991,270.77,20.46
5992,266.71,27.62
5993,283.42,44.67
5994,276.61,20.27
5995,284.34,16.11
5996,271.44,28.48
5997,260.88,14.33
5998,271.99,31.01
5999,258.37,8.06
6000,272.21,13.83
6001,279.03,19.21
6002,264.82,4.85
6003,280.05,34.11
6004,265.76,13.44
6005,269.89,11.87
6006,253.85,12.97
6007,275.15,23.2
6008,259.67,17.19
6009,267.4,13.64
6010,265.03,29.77
6011,270.89,36.61
6012,285.61,29.65
6013,260.59,9.2
6014,274.24,19.82
6015,282.15,14.17
6016,274.5,15.64
6017,265.21,10.93
6018,277.94,21.32
6019,260.17,0.79
6020,269.94,22.08
6021,266.2,9.95
6022,270.14,0.73
6023,270.38,15.43
6024,277.52,4.24
6025,259.16,10.84
6026,286.5,28.94
6027,267.82,1.47
6028,266.45,14.26
6029,248.37,9.44
6030,276.52,20.34
6031,263.66,17.15
6032,271.02,20.88
6033,263.56,4.0
6034,254.9,11.26
6035,279.16,27.85
6036,275.51,9.1
6037,268.11,12.61
6038,281.96,11.23
6039,263.88,25.78
6040,266.01,4.21
6041,251.98,11.7
6042,265.52,19.25
6043,289.52,41.34
6044,275.99,11.82
6045,261.87,15.03
6046,267.53,1.91
6047,259.35,16.37
6048,264.78,7.17
6049,271.61,14.57
6050,280.89,0.67
6051,247.11,9.17
6052,266.59,11.32
6053,264.11,22.89
6054,268.09,20.15
6055,270.71,21.05
6056,274.95,14.94
6057,258.87,1.13
6058,276.55,14.83
6059,265.13,13.78
6060,280.78,42.01
6061,257.93,13.75
6062,263.93,3.56
6063,280.36,8.52
6064,261.58,8.7
6065,274.57,25.52
6066,252.5,10.25
6067,264.66,9.03
6068,263.0,19.22
6069,272.72,20.03
6070,244.68,7.17
6071,280.27,13.73
6072,263.36,8.62
6073,258.58,13.24
6074,270.49,26.33
6075,280.75,23.61
6076,254.76,3.4
6077,261.14,18.83
6078,261.48,15.28
6079,264.0,24.84
6080,257.63,5.31
6081,271.95,7.95
6082,278.86,43.53
6083,274.34,25.6
6084,254.26,12.01
6085,277.82,21.4
6086,277.64,21.22
6087,249.15,16.9
6088,252.23,11.12
6089,278.09,13.64
6090,274.35,28.03
6091,261.08,9.29
6092,286.63,36.38
6093,270.53,19.95
6094,252.17,8.28
6095,257.06,1.48
6096,272.23,8.75
6097,267.97,22.67
6098,266.16,20.01
6099,261.34,22.07
6100,242.36,10.58
6101,253.0,16.1
6102,273.8,25.56
6103,278.54,32.93
6104,283.58,20.78
6105,259.32,0.51
6106,279.92,23.03
6107,260.2,13.12
6108,252.78,9.25
6109,289.02,26.81
6110,286.02,28.91
6111,265.61,28.48
6112,276.59,14.89
6113,260.44,1.98
6114,275.35,21.76
6115,267.52,15.74
6116,275.26,12.6
6117,280.37,12.31
6118,270.45,9.41
6119,276.66,13.14
6120,272.19,5.38
6121,279.77,19.91
6122,248.48,4.54
6123,261.62,7.3
6124,284.95,12.25
6125,277.58,26.01
6126,257.95,21.83
6127,279.66,25.96
6128,244.33,2.9
6129,264.47,13.57
6130,283.36,31.62
6131,273.6,10.25
6132,252.36,20.4
6133,266.37,10.58
6134,288.33,19.61
6135,264.0,18.88
6136,271.28,8.08
6137,277.67,18.67
6138,269.29,30.16
6139,252.76,2.03
6140,180.34,31.4
6141,153.62,36.27
6142,214.18,21.78
6143,196.5,41.9
6144,175.91,28.83
6145,144.45,22.04
6146,193.76,51.0
6147,215.45,19.98
6148,188.16,33.03
6149,250.1,35.69
6150,177.89,33.41
6151,201.34,0.04
6152,165.75,41.44
6153,151.07,32.4
6154,183.94,8.42
6155,165.05,11.04
6156,185.82,17.71
6157,165.74,10.17
6158,210.08,4.92
6159,238.12,34.58
6160,218.06,38.85
6161,199.02,15.66
6162,160.76,15.19
6163,163.11,20.8
6164,206.62,33.81
6165,219.68,36.86
6166,242.56,46.34
6167,174.43,13.62
6168,223.89,37.72
6169,209.14,35.31
6170,175.0,10.26
6171,208.82,36.83
6172,195.0,30.26
6173,146.21,4.75
6174,131.13,15.36
6175,184.16,22.66
6176,211.92,39.3
6177,208.77,61.62
6178,193.91,27.37
6179,184.04,7.99
6180,184.28,44.82
6181,179.16,16.03
6182,198.25,51.14
6183,233.61,44.67
6184,183.8,2.13
6185,198.02,38.2
6186,198.09,47.34
6187,190.6,42.59
6188,201.83,28.62
6189,183.51,8.97
6190,162.13,36.73
6191,190.94,37.55
6192,167.74,22.43
6193,234.98,34.97
6194,161.41,21.3
6195,191.33,29.49
6196,165.55,26.41
6197,202.29,29.35
6198,184.15,53.66
6199,206.46,38.32
6200,230.14,58.74
6201,204.24,36.11
6202,206.71,47.91
6203,212.27,28.41
6204,186.77,26.54
6205,213.62,46.91
6206,196.48,32.91
6207,190.87,16.99
6208,212.21,17.0
6209,143.54,5.1
6210,163.46,41.15
6211,204.44,11.76
6212,184.64,37.11
6213,183.67,6.47
6214,193.11,27.94
6215,162.51,16.99
6216,134.97,4.67
6217,173.31,41.72
6218,182.84,35.64
6219,194.91,36.92
6220,182.06,20.25
6221,199.2,38.76
6222,206.58,28.63
6223,181.58,22.8
6224,173.74,10.72
6225,194.89,12.27
6226,169.91,5.12
6227,178.25,14.39
6228,182.45,19.79
6229,219.89,49.19
6230,186.79,11.76
6231,223.81,39.33
6232,186.89,7.64
6233,245.51,60.01
6234,202.02,13.11
6235,207.72,16.14
6236,195.78,26.35
6237,188.54,26.53
6238,229.96,25.32
6239,203.33,52.84
6240,130.24,19.08
6241,169.51,26.61
6242,199.85,26.26
6243,155.77,6.59
6244,220.73,57.06
6245,170.23,20.82
6246,164.62,27.88
6247,240.0,46.01
6248,179.27,31.59
6249,161.32,20.86
6250,163.0,11.08
6251,225.24,28.17
6252,245.22,58.69
6253,203.95,37.24
6254,218.98,40.47
6255,198.41,31.54
6256,183.56,10.81
6257,228.78,45.99
6258,184.03,35.78
6259,131.33,13.73
6260,196.63,40.61
6261,192.62,6.8
6262,186.78,10.09
6263,176.1,34.79
6264,247.29,62.58
6265,203.7,25.69
6266,199.05,31.25
6267,141.5,15.84
6268,204.99,20.57
6269,149.09,53.6
6270,203.09,42.6
6271,264.18,49.47
6272,155.66,22.85
6273,203.15,37.57
6274,210.94,40.14
6275,188.69,35.33
6276,151.62,28.38
6277,210.42,11.07
6278,220.16,24.09
6279,158.06,2.14
6280,133.27,1.4
6281,191.18,28.14
6282,165.58,15.27
6283,222.19,23.97
6284,194.85,32.28
6285,194.92,40.31
6286,175.46,16.52
6287,193.92,39.96
6288,211.85,45.06
6289,168.25,27.12
6290,206.68,2.2
6291,166.71,41.75
6292,226.98,73.86
6293,226.93,29.3
6294,225.13,20.03
6295,213.15,32.52
6296,201.52,44.8
6297,173.79,29.9
6298,218.19,39.01
6299,183.25,38.48
6300,221.05,47.16
6301,205.9,25.08
6302,166.06,26.73
6303,168.19,33.61
6304,200.66,21.14
6305,163.3,15.69
6306,186.51,6.5
6307,162.39,21.26
6308,229.66,49.64
6309,245.27,45.32
6310,185.19,42.04
6311,217.73,22.99
6312,237.73,66.91
6313,230.46,28.22
6314,216.64,7.17
6315,158.42,10.45
6316,271.91,20.84
6317,234.48,64.17
6318,182.28,32.28
6319,224.17,48.0
6320,243.01,51.54
6321,266.95,59.21
6322,267.69,53.23
6323,252.62,38.26
6324,246.23,63.85
6325,255.65,53.98
6326,254.53,54.65
6327,250.66,63.52
6328,250.28,71.24
6329,240.88,57.42
6330,249.13,55.92
6331,263.48,48.32
6332,262.65,63.47
6333,253.3,59.7
6334,244.27,58.53
6335,255.23,49.71
6336,258.49,50.0
6337,250.56,49.86
6338,256.28,52.2
6339,249.39,51.99
6340,264.01,51.71
6341,264.89,57.75
6342,257.76,51.42
6343,242.88,59.47
6344,257.5,51.67
6345,264.47,64.48
6346,249.28,59.78
6347,253.04,60.54
6348,242.84,51.55
6349,243.96,61.26
6350,246.11,52.69
6351,242.98,57.49
6352,234.92,46.75
6353,262.71,45.76
6354,242.23,53.41
6355,264.76,68.32
6356,248.08,61.91
6357,248.33,50.17
6358,248.01,55.82
6359,263.19,41.8
6360,266.0,42.43
6361,267.89,61.2
6362,240.91,56.06
6363,245.38,52.67
6364,250.5,67.32
6365,255.89,64.94
6366,255.06,48.24
6367,257.9,53.29
6368,258.27,61.33
6369,247.44,67.74
6370,246.11,47.28
6371,258.31,43.73
6372,252.06,60.25
6373,241.11,55.33
6374,248.48,60.21
6375,246.26,52.38
6376,266.55,37.11
6377,257.87,66.06
6378,257.21,62.13
6379,261.06,51.57
6380,261.52,54.84
6381,258.36,54.13
6382,236.63,62.01
6383,253.47,45.72
6384,258.3,39.65
6385,253.05,53.26
6386,255.53,56.07
6387,253.39,55.18
6388,259.83,54.29
6389,250.99,62.22
6390,249.06,71.59
6391,264.94,52.57
6392,252.81,63.94
6393,247.41,55.58
6394,265.1,47.78
6395,248.68,67.05
6396,263.06,70.55
6397,248.25,43.93
6398,258.91,52.4
6399,257.01,56.94
6400,250.24,91.41
6401,189.26,74.06
6402,215.75,113.52
6403,240.77,98.39
6404,231.25,104.95
6405,229.3,111.05
6406,219.83,104.17
6407,244.49,112.97
6408,257.74,127.98
6409,255.61,138.71
6410,206.01,101.77
6411,202.55,105.05
6412,273.32,110.71
6413,262.85,116.75
6414,219.85,105.39
6415,208.92,101.17
6416,231.78,109.01
6417,217.03,114.24
6418,214.39,112.11
6419,244.63,97.95
6420,210.86,109.0
6421,244.09,136.1
6422,282.82,121.13
6423,194.48,92.94
6424,265.56,99.64
6425,252.81,103.29
6426,213.26,99.51
6427,233.34,131.57
6428,188.22,103.65
6429,237.27,110.62
6430,232.44,104.08
6431,229.51,105.31
6432,224.15,116.71
6433,222.78,132.05
6434,256.0,128.73
6435,220.92,109.65
6436,230.07,114.57
6437,258.08,109.02
6438,227.41,116.56
6439,120.32,105.81
6440,154.03,97.08
6441,154.62,40.73
6442,149.39,87.92
6443,129.28,108.88
6444,156.67,76.39
6445,163.54,78.14
6446,151.78,92.83
6447,142.25,108.09
6448,130.39,114.35
6449,129.22,47.5
6450,125.22,64.62
6451,133.26,93.69
6452,144.96,68.97
6453,138.89,86.82
6454,149.25,123.07
6455,91.21,89.71
6456,134.1,114.56
6457,136.09,81.2
6458,124.14,97.24
6459,100.34,48.44
6460,89.79,43.62
6461,100.57,58.52
6462,94.32,48.32
6463,107.82,59.03
6464,93.68,39.86
6465,107.84,47.39
6466,106.17,51.6
6467,15.73,123.92
6468,30.69,121.23
6469,41.09,122.79
6470,12.09,119.41
6471,24.65,122.56
6472,21.66,123.1
6473,25.46,133.92
6474,37.55,104.91
6475,36.73,38.35
6476,23.09,10.35
6477,19.99,66.95
6478,24.95,48.18
6479,10.88,60.19
6480,18.02,35.91
6481,46.66,52.47
6482,36.74,42.75
6483,12.95,59.56
6484,21.2,58.95
6485,40.97,45.14
6486,16.44,23.61
6487,26.98,20.76
6488,28.71,42.64
6489,30.46,53.04
6490,24.2,41.64
6491,34.89,43.31
6492,30.47,33.45
6493,11.87,28.26
6494,36.56,38.39
6495,33.15,36.35
6496,21.5,45.2
6497,6.61,40.93
6498,30.81,23.87
6499,31.42,14.98
6500,33.5,42.54
6501,21.66,46.77
6502,26.54,70.2
6503,21.92,56.82
6504,28.81,60.09
6505,34.88,37.78
6506,22.27,35.44
6507,11.56,37.47
6508,2.9,59.47
6509,29.36,64.11
6510,17.36,58.33
6511,20.48,36.16
6512,43.01,48.92
6513,29.51,42.4
6514,23.89,65.33
6515,43.07,61.84
6516,26.62,53.12
6517,12.59,31.43
6518,26.71,54.89
6519,14.01,51.86
6520,14.29,61.04
6521,28.37,40.75
6522,17.54,29.27
6523,16.9,47.92
6524,36.54,31.42
6525,15.64,55.04
6526,36.07,59.67
6527,13.52,31.32
6528,32.5,46.68
6529,19.06,45.84
6530,15.86,30.34
6531,39.45,82.35
6532,30.98,47.08
6533,19.09,62.0
6534,10.68,52.49
6535,21.82,44.37
6536,45.13,51.47
6537,24.64,53.06
6538,27.78,13.7
6539,34.2,68.54
6540,25.44,42.84
6541,28.52,52.15
6542,31.2,41.27
6543,21.82,54.1
6544,1.49,37.02
6545,24.68,53.75
6546,6.48,41.07
6547,28.7,45.69
6548,14.43,42.76
6549,38.44,88.72
6550,17.96,50.53
6551,27.24,54.37
6552,30.2,60.6
6553,31.16,47.44
6554,52.68,23.33
6555,38.88,29.47
6556,33.25,64.58
6557,42.91,21.05
6558,18.2,50.26
6559,20.22,58.29
6560,23.35,46.22
6561,22.57,68.9
6562,33.61,24.56
6563,4.93,39.61
6564,37.56,52.89
6565,21.63,39.03
6566,24.92,37.73
6567,16.34,63.31
6568,16.28,64.33
6569,34.38,39.55
6570,21.2,41.99
6571,13.77,21.81
6572,16.69,36.68
6573,30.48,31.74
6574,11.34,39.31
6575,27.73,68.14
6576,29.96,42.96
6577,20.82,16.31
6578,31.94,39.82
6579,18.01,31.54
6580,38.57,39.54
6581,24.06,57.9
6582,38.24,55.22
6583,21.93,47.62
6584,29.6,39.24
6585,43.38,37.49
6586,10.11,48.6
6587,37.26,43.75
6588,12.79,45.7
6589,5.39,19.55
6590,35.44,55.87
6591,23.05,31.58
6592,20.65,39.37
6593,26.43,55.03
6594,46.17,40.54
6595,31.84,43.23
6596,12.23,50.41
6597,11.88,46.21
6598,14.17,23.99
6599,40.49,64.49
6600,16.83,34.37
6601,19.73,35.9
6602,26.72,5.68
6603,26.7,44.47
6604,31.97,56.0
6605,23.03,61.11
6606,24.75,40.8
6607,23.5,29.95
6608,13.76,27.13
6609,7.44,26.5
6610,44.97,72.67
6611,27.13,50.94
6612,22.66,64.2
6613,45.14,66.55
6614,27.51,50.19
6615,33.44,52.11
6616,27.81,51.13
6617,41.23,45.43
6618,29.15,42.52
6619,27.18,64.39
6620,30.48,62.22
6621,36.17,27.43
6622,15.54,60.2
6623,26.99,55.97
6624,20.19,33.66
6625,47.79,42.36
6626,35.08,76.66
6627,14.45,49.05
6628,41.9,28.81
6629,15.84,23.12
6630,34.41,69.42
6631,18.73,64.44
6632,51.1,50.62
6633,28.75,54.67
6634,33.79,37.49
6635,18.54,40.98
6636,37.46,55.63
6637,9.54,62.55
6638,26.73,43.95
6639,22.58,37.11
6640,27.0,45.47
6641,21.74,63.0
6642,28.55,39.86
6643,41.42,49.35
6644,10.1,38.88
6645,23.68,51.17
6646,22.29,52.33
6647,18.41,23.49
6648,33.92,68.23
6649,9.7,37.91
6650,29.14,57.39
6651,23.64,39.7
6652,20.02,57.71
6653,23.33,45.05
6654,32.29,50.81
6655,19.68,38.57
6656,31.4,38.62
6657,20.3,51.01
6658,15.11,28.61
6659,47.93,54.18
6660,28.84,15.48
6661,38.92,50.35
6662,14.99,60.03
6663,50.62,49.31
6664,14.29,33.82
6665,10.2,49.48
6666,33.64,36.13
6667,29.66,46.95
6668,30.65,70.24
6669,31.05,22.61
6670,35.86,60.04
6671,43.09,62.84
6672,32.46,54.17
6673,34.1,49.46
6674,13.33,44.23
6675,29.65,33.47
6676,33.94,40.05
6677,29.03,27.63
6678,20.3,56.45
6679,24.87,62.3
6680,20.93,40.53
6681,26.27,42.5
6682,46.24,32.49
6683,37.34,64.25
6684,22.82,36.77
6685,46.43,49.98
6686,23.91,58.57
6687,7.93,52.28
6688,24.3,60.84
6689,25.77,48.99
6690,18.95,40.49
6691,16.65,51.34
6692,26.64,63.67
6693,28.5,43.3
6694,39.71,66.44
6695,6.42,55.02
6696,25.81,43.04
6697,43.23,51.32
6698,28.28,46.49
6699,5.13,49.28
6700,15.99,39.64
6701,23.92,67.63
6702,22.0,49.3
6703,36.47,48.61
